50	500	252501
150	500	6772501
250	500	31312501
350	500	85872501
450	500	182452501
550	500	333052501
650	500	549672501
750	500	844312501
850	500	1228972501
950	500	1715652501
1050	500	2316352501
1150	500	3043072501
1250	500	3907812501
1350	500	4922572501
1450	500	6099352501
1550	500	7450152501
1650	500	8986972501
1750	500	10721812501
1850	500	12666672501
1950	500	14833552501
2050	500	17234452501
2150	500	19881372501
2250	500	22786312501
2350	500	25961272501
2450	500	29418252501
2550	500	33169252501
2650	500	37226272501
2750	500	41601312501
2850	500	46306372501
2950	500	51353452501
3050	500	56754552501
3150	500	62521672501
3250	500	68666812501
3350	500	75201972501
3450	500	82139152501
3550	500	89490352501
3650	500	97267572501
3750	500	105482812501
3850	500	114148072501
3950	500	123275352501
4050	500	132876652501
4150	500	142963972501
4250	500	153549312501
4350	500	164644672501
4450	500	176262052501
4550	500	188413452501
4650	500	201110872501
4750	500	214366312501
4850	500	228191772501
4950	500	242599252501
5050	500	257600752501
5150	500	273208272501
5250	500	289433812501
5350	500	306289372501
5450	500	323786952501
5550	500	341938552501
5650	500	360756172501
5750	500	380251812501
5850	500	400437472501
5950	500	421325152501
6050	500	442926852501
6150	500	465254572501
6250	500	488320312501
6350	500	512136072501
6450	500	536713852501
6550	500	562065652501
6650	500	588203472501
6750	500	615139312501
6850	500	642885172501
6950	500	671453052501
7050	500	700854952501
7150	500	731102872501
7250	500	762208812501
7350	500	794184772501
7450	500	827042752501
7550	500	860794752501
7650	500	895452772501
7750	500	931028812501
7850	500	967534872501
7950	500	1004982952501
8050	500	1043385052501
8150	500	1082753172501
8250	500	1123099312501
8350	500	1164435472501
8450	500	1206773652501
8550	500	1250125852501
8650	500	1294504072501
8750	500	1339920312501
8850	500	1386386572501
8950	500	1433914852501
9050	500	1482517152501
9150	500	1532205472501
9250	500	1582991812501
9350	500	1634888172501
9450	500	1687906552501
9550	500	1742058952501
9650	500	1797357372501
9750	500	1853813812501
9850	500	1911440272501
9950	500	1970248752501
10050	500	2030251252501
10150	500	2091459772501
10250	500	2153886312501
10350	500	2217542872501
10450	500	2282441452501
10550	500	2348594052501
10650	500	2416012672501
10750	500	2484709312501
10850	500	2554695972501
10950	500	2625984652501
11050	500	2698587352501
11150	500	2772516072501
11250	500	2847782812501
11350	500	2924399572501
11450	500	3002378352501
11550	500	3081731152501
11650	500	3162469972501
11750	500	3244606812501
11850	500	3328153672501
11950	500	3413122552501
12050	500	3499525452501
12150	500	3587374372501
12250	500	3676681312501
12350	500	3767458272501
12450	500	3859717252501
12550	500	3953470252501
12650	500	4048729272501
12750	500	4145506312501
12850	500	4243813372501
12950	500	4343662452501
13050	500	4445065552501
13150	500	4548034672501
13250	500	4652581812501
13350	500	4758718972501
13450	500	4866458152501
13550	500	4975811352501
13650	500	5086790572501
13750	500	5199407812501
13850	500	5313675072501
13950	500	5429604352501
14050	500	5547207652501
14150	500	5666496972501
14250	500	5787484312501
14350	500	5910181672501
14450	500	6034601052501
14550	500	6160754452501
14650	500	6288653872501
14750	500	6418311312501
14850	500	6549738772501
14950	500	6682948252501
15050	500	6817951752501
15150	500	6954761272501
15250	500	7093388812501
15350	500	7233846372501
15450	500	7376145952501
15550	500	7520299552501
15650	500	7666319172501
15750	500	7814216812501
15850	500	7964004472501
15950	500	8115694152501
16050	500	8269297852501
16150	500	8424827572501
16250	500	8582295312501
16350	500	8741713072501
16450	500	8903092852501
16550	500	9066446652501
16650	500	9231786472501
16750	500	9399124312501
16850	500	9568472172501
16950	500	9739842052501
17050	500	9913245952501
17150	500	10088695872501
17250	500	10266203812501
17350	500	10445781772501
17450	500	10627441752501
17550	500	10811195752501
17650	500	10997055772501
17750	500	11185033812501
17850	500	11375141872501
17950	500	11567391952501
18050	500	11761796052501
18150	500	11958366172501
18250	500	12157114312501
18350	500	12358052472501
18450	500	12561192652501
18550	500	12766546852501
18650	500	12974127072501
18750	500	13183945312501
18850	500	13396013572501
18950	500	13610343852501
19050	500	13826948152501
19150	500	14045838472501
19250	500	14267026812501
19350	500	14490525172501
19450	500	14716345552501
19550	500	14944499952501
19650	500	15175000372501
19750	500	15407858812501
19850	500	15643087272501
19950	500	15880697752501
20050	500	16120702252501
20150	500	16363112772501
20250	500	16607941312501
20350	500	16855199872501
20450	500	17104900452501
20550	500	17357055052501
20650	500	17611675672501
20750	500	17868774312501
20850	500	18128362972501
20950	500	18390453652501
21050	500	18655058352501
21150	500	18922189072501
21250	500	19191857812501
21350	500	19464076572501
21450	500	19738857352501
21550	500	20016212152501
21650	500	20296152972501
21750	500	20578691812501
21850	500	20863840672501
21950	500	21151611552501
22050	500	21442016452501
22150	500	21735067372501
22250	500	22030776312501
22350	500	22329155272501
22450	500	22630216252501
22550	500	22933971252501
22650	500	23240432272501
22750	500	23549611312501
22850	500	23861520372501
22950	500	24176171452501
23050	500	24493576552501
23150	500	24813747672501
23250	500	25136696812501
23350	500	25462435972501
23450	500	25790977152501
23550	500	26122332352501
23650	500	26456513572501
23750	500	26793532812501
23850	500	27133402072501
23950	500	27476133352501
24050	500	27821738652501
24150	500	28170229972501
24250	500	28521619312501
24350	500	28875918672501
24450	500	29233140052501
24550	500	29593295452501
24650	500	29956396872501
24750	500	30322456312501
24850	500	30691485772501
24950	500	31063497252501
25050	500	31438502752501
25150	500	31816514272501
25250	500	32197543812501
25350	500	32581603372501
25450	500	32968704952501
25550	500	33358860552501
25650	500	33752082172501
25750	500	34148381812501
25850	500	34547771472501
25950	500	34950263152501
26050	500	35355868852501
26150	500	35764600572501
26250	500	36176470312501
